* Measurement data measured by REW V5.20.13
* Source: Frequency Response Averaged data
* Format: Averaged data produced from the rms magnitudes of KB5000 DF HRTF, KB5001 DFHRTF
* Dated: Oct 12, 2023 3:57:13 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Averaged data produced from the rms magnitudes of KB5000 DF HRTF, KB5001 DFHRTF
* Measurement: RMS Average 1
* Smoothing: 1/48 octave
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
165.881760	-1.531
167.083801	-1.517
168.294571	-1.507
169.514099	-1.502
170.742462	-1.501
171.979736	-1.502
173.225967	-1.502
174.481232	-1.502
175.745605	-1.502
177.019119	-1.502
178.301880	-1.502
179.593933	-1.502
180.895340	-1.502
182.206177	-1.502
183.526520	-1.502
184.856430	-1.502
186.195984	-1.502
187.545227	-1.502
188.904266	-1.502
190.273132	-1.502
191.651932	-1.502
193.040726	-1.502
194.439575	-1.502
195.848572	-1.502
197.267761	-1.502
198.697250	-1.502
200.137085	-1.502
201.587372	-1.502
203.048157	-1.502
204.519531	-1.502
206.001556	-1.502
207.494324	-1.502
208.997925	-1.502
210.512405	-1.502
212.037857	-1.502
213.574371	-1.502
215.122025	-1.502
216.680893	-1.502
218.251053	-1.502
219.832581	-1.502
221.425583	-1.502
223.030121	-1.502
224.646286	-1.502
226.274170	-1.502
227.913849	-1.504
229.565399	-1.502
231.228928	-1.482
232.904510	-1.462
234.592224	-1.461
236.292191	-1.462
238.004456	-1.448
239.729126	-1.432
241.466309	-1.424
243.216080	-1.420
244.978516	-1.419
246.753738	-1.420
248.541809	-1.418
250.342850	-1.423
252.156937	-1.449
253.984161	-1.476
255.824646	-1.484
257.678467	-1.486
259.545685	-1.492
261.426483	-1.496
263.320862	-1.495
265.229004	-1.502
267.150970	-1.538
269.086853	-1.575
271.036774	-1.585
273.000824	-1.585
274.979095	-1.585
276.971710	-1.585
278.978760	-1.585
281.000336	-1.585
283.036591	-1.585
285.087585	-1.585
287.153442	-1.585
289.234283	-1.585
291.330200	-1.581
293.441284	-1.575
295.567688	-1.567
297.709503	-1.555
299.866821	-1.532
302.039795	-1.509
304.228485	-1.508
306.433044	-1.502
308.653595	-1.465
310.890228	-1.420
313.143066	-1.378
315.412231	-1.337
317.697845	-1.298
320.000000	-1.258
322.318848	-1.216
324.654510	-1.173
327.007080	-1.131
329.376709	-1.089
331.763519	-1.047
334.167603	-1.007
336.589142	-0.970
339.028198	-0.934
341.484924	-0.894
343.959473	-0.861
346.451935	-0.852
348.962463	-0.841
351.491211	-0.801
354.038239	-0.756
356.603760	-0.722
359.187866	-0.691
361.790680	-0.658
364.412354	-0.626
367.053040	-0.590
369.712860	-0.560
372.391968	-0.553
375.090454	-0.548
377.808533	-0.531
380.546265	-0.507
383.303864	-0.471
386.081451	-0.439
388.879150	-0.429
391.697144	-0.424
394.535522	-0.414
397.394501	-0.399
400.274170	-0.368
403.174744	-0.341
406.096313	-0.343
409.039062	-0.341
412.003113	-0.300
414.988647	-0.259
417.995850	-0.257
421.024811	-0.259
424.075714	-0.239
427.148743	-0.217
430.244049	-0.210
433.361786	-0.203
436.502106	-0.179
439.665161	-0.155
442.851166	-0.146
446.060242	-0.137
449.292572	-0.116
452.548340	-0.098
455.827698	-0.098
459.130798	-0.098
462.457855	-0.078
465.809021	-0.058
469.184448	-0.058
472.584381	-0.058
476.008911	-0.038
479.458252	-0.018
482.932617	-0.018
486.432159	-0.018
489.957031	0.003
493.507477	0.023
497.083618	0.024
500.685699	0.023
504.313873	0.034
507.968323	0.046
511.649292	0.057
515.356934	0.064
519.091370	0.062
522.852966	0.064
526.641724	0.084
530.458008	0.105
534.301941	0.111
538.173706	0.116
542.073547	0.132
546.001648	0.152
549.958191	0.172
553.943420	0.188
557.957520	0.186
562.000671	0.189
566.073181	0.230
570.175171	0.272
574.306885	0.278
578.468567	0.283
582.660400	0.319
586.882568	0.355
591.135376	0.360
595.419006	0.366
599.733643	0.403
604.079590	0.444
608.456970	0.464
612.866089	0.480
617.307190	0.500
621.780457	0.523
626.286133	0.551
630.824463	0.582
635.395691	0.616
640.000000	0.645
644.637695	0.658
649.309021	0.669
654.014160	0.698
658.753418	0.728
663.527039	0.751
668.335205	0.771
673.178284	0.792
678.056396	0.810
682.969849	0.816
687.918945	0.827
692.903870	0.861
697.924927	0.897
702.982422	0.913
708.076477	0.927
713.207520	0.950
718.375732	0.975
723.581360	0.997
728.824707	1.018
734.106079	1.041
739.425720	1.058
744.783936	1.057
750.180908	1.058
755.617065	1.082
761.092529	1.110
766.607727	1.122
772.162903	1.135
777.758301	1.160
783.394287	1.188
789.071045	1.221
794.789001	1.248
800.548340	1.257
806.349487	1.263
812.192627	1.280
818.078125	1.303
824.006226	1.337
829.977295	1.368
835.991699	1.378
842.049622	1.386
848.151428	1.414
854.297485	1.447
860.488098	1.477
866.723572	1.509
873.004211	1.555
879.330322	1.592
885.702332	1.592
892.120483	1.592
898.585144	1.628
905.096680	1.675
911.655396	1.720
918.261597	1.757
924.915710	1.772
931.618042	1.784
938.368896	1.810
945.168762	1.840
952.017822	1.870
958.916504	1.897
965.865234	1.917
972.864319	1.934
979.914062	1.950
987.014954	1.971
994.167236	2.009
1001.371399	2.047
1008.627747	2.071
1015.936646	2.086
1023.298584	2.085
1030.713867	2.089
1038.182739	2.124
1045.705933	2.169
1053.283447	2.209
1060.916016	2.250
1068.603882	2.295
1076.347412	2.337
1084.147095	2.367
1092.003296	2.391
1099.916382	2.407
1107.886841	2.428
1115.915039	2.472
1124.001343	2.520
1132.146362	2.553
1140.350342	2.585
1148.613770	2.620
1156.937134	2.658
1165.320801	2.700
1173.765137	2.743
1182.270752	2.790
1190.838013	2.835
1199.467285	2.870
1208.159180	2.904
1216.913940	2.941
1225.732178	2.983
1234.614380	3.036
1243.560913	3.090
1252.572266	3.136
1261.648926	3.183
1270.791382	3.235
1280.000000	3.294
1289.275391	3.368
1298.618042	3.443
1308.028320	3.501
1317.506836	3.558
1327.054077	3.626
1336.670410	3.699
1346.356567	3.779
1356.112793	3.864
1365.939697	3.956
1375.837891	4.047
1385.807739	4.127
1395.849854	4.208
1405.964844	4.304
1416.152954	4.402
1426.415039	4.485
1436.751465	4.574
1447.162720	4.691
1457.649414	4.812
1468.212158	4.914
1478.851440	5.016
1489.567871	5.130
1500.361816	5.249
1511.234131	5.367
1522.185059	5.487
1533.215454	5.606
1544.325806	5.725
1555.516602	5.844
1566.788574	5.963
1578.142090	6.082
1589.578003	6.201
1601.096680	6.320
1612.698975	6.439
1624.385254	6.557
1636.156250	6.677
1648.012451	6.795
1659.954590	6.919
1671.983398	7.057
1684.099243	7.196
1696.302856	7.325
1708.594971	7.447
1720.976196	7.561
1733.447144	7.672
1746.008423	7.788
1758.660645	7.902
1771.404663	8.002
1784.240967	8.103
1797.170288	8.220
1810.193359	8.338
1823.310791	8.442
1836.523193	8.542
1849.831421	8.642
1863.236084	8.742
1876.737793	8.840
1890.337524	8.942
1904.035645	9.060
1917.833008	9.173
1931.730469	9.253
1945.728638	9.329
1959.828125	9.429
1974.029907	9.527
1988.334473	9.600
2002.742798	9.667
2017.255493	9.743
2031.873291	9.823
2046.597168	9.909
2061.427734	10.000
2076.365479	10.093
2091.411865	10.185
2106.566895	10.271
2121.832031	10.352
2137.207764	10.430
2152.694824	10.506
2168.294189	10.587
2184.006592	10.667
2199.832764	10.738
2215.773682	10.808
2231.830078	10.886
2248.002686	10.964
2264.292725	11.035
2280.700684	11.106
2297.227539	11.185
2313.874268	11.266
2330.641602	11.347
2347.530273	11.427
2364.541504	11.509
2381.676025	11.587
2398.934570	11.648
2416.318359	11.714
2433.827881	11.810
2451.464355	11.910
2469.228760	11.991
2487.121826	12.070
2505.144531	12.160
2523.297852	12.253
2541.582764	12.344
2560.000000	12.434
2578.550781	12.516
2597.236084	12.597
2616.056641	12.681
2635.013672	12.764
2654.108154	12.839
2673.340820	12.919
2692.713135	13.021
2712.225586	13.128
2731.879395	13.228
2751.675781	13.318
2771.615479	13.387
2791.699707	13.449
2811.929688	13.523
2832.305908	13.592
2852.830078	13.633
2873.502930	13.676
2894.325439	13.752
2915.298828	13.830
2936.424316	13.881
2957.702881	13.923
2979.135742	13.965
3000.723633	14.006
3022.468262	14.052
3044.370117	14.089
3066.430908	14.089
3088.651611	14.089
3111.033203	14.130
3133.577148	14.171
3156.284180	14.177
3179.156006	14.172
3202.193359	14.172
3225.397949	14.172
3248.770508	14.174
3272.312500	14.172
3296.024902	14.149
3319.909180	14.126
3343.966797	14.126
3368.198486	14.126
3392.605713	14.106
3417.189941	14.081
3441.952393	14.061
3466.894287	14.042
3492.016846	14.021
3517.321289	13.999
3542.809326	13.979
3568.481934	13.954
3594.340576	13.915
3620.386719	13.872
3646.621582	13.831
3673.046387	13.793
3699.662842	13.765
3726.472168	13.732
3753.475586	13.676
3780.675049	13.619
3808.071289	13.575
3835.666016	13.536
3863.460938	13.495
3891.457275	13.454
3919.656250	13.414
3948.059814	13.371
3976.668945	13.315
4005.485596	13.261
4034.510986	13.220
4063.746582	13.182
4093.194336	13.144
4122.855469	13.104
4152.730957	13.058
4182.823730	13.012
4213.133789	12.974
4243.664062	12.939
4274.415527	12.907
4305.389648	12.866
4336.588379	12.788
4368.013184	12.710
4399.665527	12.669
4431.547363	12.637
4463.660156	12.596
4496.005371	12.554
4528.585449	12.516
4561.401367	12.476
4594.455078	12.429
4627.748535	12.380
4661.283203	12.330
4695.060547	12.279
4729.083008	12.225
4763.352051	12.171
4797.869141	12.125
4832.636719	12.074
4867.655762	12.000
4902.928711	11.923
4938.457520	11.860
4974.243652	11.800
5010.289062	11.740
5046.595703	11.676
5083.165527	11.598
5120.000000	11.522
5157.101562	11.462
5194.472168	11.403
5232.113281	11.323
5270.027344	11.242
5308.216309	11.175
5346.681641	11.108
5385.426270	11.032
5424.451172	10.952
5463.758789	10.880
5503.351562	10.802
5543.230957	10.701
5583.399414	10.599
5623.859375	10.519
5664.611816	10.444
5705.660156	10.367
5747.005859	10.288
5788.650879	10.203
5830.597656	10.117
5872.848633	10.036
5915.405762	9.956
5958.271484	9.878
6001.447266	9.796
6044.936523	9.702
6088.740234	9.606
6132.861816	9.514
6177.303223	9.427
6222.066406	9.353
6267.154297	9.271
6312.568359	9.157
6358.312012	9.034
6404.386719	8.918
6450.795898	8.814
6497.541016	8.736
6544.625000	8.665
6592.049805	8.583
6639.818359	8.498
6687.933594	8.413
6736.396973	8.326
6785.211426	8.237
6834.379883	8.150
6883.904785	8.065
6933.788574	7.982
6984.033691	7.904
7034.642578	7.823
7085.618652	7.734
7136.963867	7.643
7188.681152	7.558
7240.773438	7.476
7293.243164	7.396
7346.092773	7.319
7399.325684	7.249
7452.944336	7.182
7506.951172	7.104
7561.350098	7.034
7616.142578	6.992
7671.332031	6.962
7726.921875	6.935
7782.914551	6.909
7839.312500	6.878
7896.119629	6.848
7953.337891	6.821
8010.971191	6.797
8069.021973	6.776
8127.493164	6.756
8186.388672	6.738
8245.710938	6.715
8305.461914	6.681
8365.647461	6.646
8426.267578	6.621
8487.328125	6.593
8548.831055	6.545
8610.779297	6.495
8673.176758	6.458
8736.026367	6.418
8799.331055	6.363
8863.094727	6.297
8927.320312	6.223
8992.010742	6.141
9057.170898	6.056
9122.802734	5.968
9188.910156	5.877
9255.497070	5.784
9322.566406	5.690
9390.121094	5.594
9458.166016	5.496
9526.704102	5.396
9595.738281	5.291
9665.273438	5.186
9735.311523	5.086
9805.857422	4.985
9876.915039	4.873
9948.487305	4.770
10020.578125	4.697
10093.191406	4.630
10166.331055	4.539
10240.000000	4.452
10314.203125	4.389
10388.944336	4.337
10464.226562	4.294
10540.054688	4.251
10616.432617	4.193
10693.363281	4.138
10770.852539	4.104
10848.902344	4.079
10927.517578	4.053
11006.703125	4.036
11086.461914	4.047
11166.798828	4.061
11247.718750	4.053
11329.223633	4.040
11411.320312	4.033
11494.011719	4.029
11577.301758	4.033
11661.195312	4.040
11745.697266	4.042
11830.811523	4.056
11916.542969	4.102
12002.894531	4.155
12089.873047	4.190
12177.480469	4.225
12265.723633	4.276
12354.606445	4.324
12444.132812	4.345
12534.308594	4.367
12625.136719	4.410
12716.624023	4.461
12808.773438	4.520
12901.591797	4.576
12995.082031	4.622
13089.250000	4.659
13184.099609	4.678
13279.636719	4.698
13375.867188	4.739
13472.793945	4.780
13570.422852	4.802
13668.759766	4.819
13767.809570	4.842
13867.577148	4.859
13968.067383	4.858
14069.285156	4.849
14171.237305	4.836
14273.927734	4.825
14377.362305	4.823
14481.546875	4.823
14586.486328	4.821
14692.185547	4.815
14798.651367	4.797
14905.888672	4.775
15013.902344	4.762
15122.700195	4.746
15232.285156	4.710
15342.664062	4.674
15453.843750	4.663
15565.829102	4.654
15678.625000	4.629
15792.239258	4.598
15906.675781	4.566
16021.942383	4.527
16138.043945	4.468
16254.986328	4.409
16372.777344	4.373
16491.421875	4.339
16610.923828	4.280
16731.294922	4.222
16852.535156	4.189
16974.656250	4.157
17097.662109	4.104
17221.558594	4.046
17346.353516	4.003
17472.052734	3.956
17598.662109	3.888
17726.189453	3.814
17854.640625	3.743
17984.021484	3.676
18114.341797	3.619
18245.605469	3.562
18377.820312	3.491
18510.994141	3.422
18645.132812	3.367
18780.242188	3.314
18916.332031	3.249
19053.408203	3.182
19191.476562	3.121
19330.546875	3.065
19470.623047	3.018
19611.714844	2.982
19753.830078	2.971
19896.974609	2.967
