1550.000000	2.793
1575.000000	2.905
1600.000000	3.018
1625.000000	3.134
1650.000000	3.252
1675.000000	3.372
1700.000000	3.495
1725.000000	3.621
1750.000000	3.750
1775.000000	3.884
1800.000000	4.022
1825.000000	4.164
1850.000000	4.311
1875.000000	4.461
1900.000000	4.616
1925.000000	4.775
1950.000000	4.938
1975.000000	5.105
2000.000000	5.276
2030.000000	5.488
2060.000000	5.705
2090.000000	5.927
2120.000000	6.154
2140.000000	6.307
2180.000000	6.614
2200.000000	6.768
2240.000000	7.073
2270.000000	7.298
2300.000000	7.519
2330.000000	7.734
2360.000000	7.943
2400.000000	8.213
2430.000000	8.407
2470.000000	8.656
2500.000000	8.834
2540.000000	9.063
2580.000000	9.282
2620.000000	9.490
2650.000000	9.639
2690.000000	9.827
2720.000000	9.959
2760.000000	10.123
2800.000000	10.270
2850.000000	10.431
2900.000000	10.565
2950.000000	10.673
3000.000000	10.755
3040.000000	10.804
3070.000000	10.830
3110.000000	10.853
3150.000000	10.862
3200.000000	10.856
3250.000000	10.831
3300.000000	10.790
3350.000000	10.734
3400.000000	10.664
3450.000000	10.582
3500.000000	10.491
3550.000000	10.393
3600.000000	10.288
3650.000000	10.177
3700.000000	10.062
3750.000000	9.942
3820.000000	9.769
3870.000000	9.644
3950.000000	9.444
4000.000000	9.320
4060.000000	9.175
4120.000000	9.035
4180.000000	8.903
4250.000000	8.761
4310.000000	8.650
4370.000000	8.551
4440.000000	8.452
4500.000000	8.380
4550.000000	8.330
4620.000000	8.270
4680.000000	8.226
4750.000000	8.180
4820.000000	8.135
4870.000000	8.101
4940.000000	8.049
5000.000000	7.997
5080.000000	7.917
5150.000000	7.838
5220.000000	7.752
5300.000000	7.646
5380.000000	7.536
5450.000000	7.437
5520.000000	7.339
5600.000000	7.229
5700.000000	7.098
5800.000000	6.976
5900.000000	6.868
6000.000000	6.773
6080.000000	6.710
6150.000000	6.664
6220.000000	6.627
6300.000000	6.596
6400.000000	6.573
6500.000000	6.567
6600.000000	6.577
6700.000000	6.602
6800.000000	6.640
6900.000000	6.687
7000.000000	6.740
7100.000000	6.797
7200.000000	6.852
7300.000000	6.902
7400.000000	6.944
7500.000000	6.973
7620.000000	6.986
7750.000000	6.969
7880.000000	6.915
8000.000000	6.829
8120.000000	6.705
8250.000000	6.527
8380.000000	6.304
8500.000000	6.061
8620.000000	5.785
8750.000000	5.454
8850.000000	5.182
9000.000000	4.759
9120.000000	4.419
9250.000000	4.062
9380.000000	3.732
9500.000000	3.461
9620.000000	3.232
9750.000000	3.034
9880.000000	2.894
10000.000000	2.820
10150.000000	2.801
10300.000000	2.859
10440.000000	2.964
10600.000000	3.093
10750.000000	3.159
10900.000000	3.121
11060.000000	2.952
11200.000000	2.708
11380.000000	2.307
11500.000000	2.014
11720.000000	1.470
11800.000000	1.283
12060.000000	0.765
12200.000000	0.574
12410.000000	0.429
12500.000000	0.409
12650.000000	0.426
12800.000000	0.491
13150.000000	0.762
13200.000000	0.810
13400.000000	1.023
13600.000000	1.234
13800.000000	1.401
14000.000000	1.486
14300.000000	1.439
14500.000000	1.294
14750.000000	0.999
15000.000000	0.623
15250.000000	0.204
15500.000000	-0.223
15750.000000	-0.637
