* Exported with UsyTrace, available at https://usyless.github.io/trace
* Freq(Hz)	SPL(dB)
142.543795	59.841215
144.617142	59.822320
146.720647	59.803151
148.854748	59.789757
151.019890	59.793779
153.216525	59.797859
155.445111	59.801998
157.706112	59.806197
160.000000	59.810457
162.327254	59.814780
164.688358	59.819165
167.083805	59.823614
169.514095	59.828128
171.979734	59.832707
174.481237	59.837353
177.019125	59.842067
179.593928	59.846849
182.206182	59.850478
184.856431	59.853090
187.545230	59.855740
190.273138	59.858429
193.040725	59.861156
195.848567	59.863924
198.697250	59.866731
201.587368	59.869580
204.519524	59.872470
207.494329	59.875402
210.512403	59.878377
213.574377	59.881394
216.680888	59.884456
219.832584	59.887563
223.030122	59.890714
226.274170	59.893912
229.565404	59.897155
232.904509	59.900446
236.292183	59.903785
239.729132	59.907173
243.216073	59.913729
246.753732	59.926650
250.342848	59.939758
253.984168	59.953058
257.678453	59.966550
261.426473	59.978133
265.229008	59.989215
269.086853	60.000457
273.000811	60.011863
276.971700	60.023435
281.000346	60.046821
285.087590	60.086504
289.234284	60.118810
293.441294	60.150687
297.709496	60.099400
302.039780	60.138105
306.433050	60.177372
310.890221	60.217211
315.412224	60.257629
320.000000	60.292250
324.654507	60.324015
329.376716	60.361564
334.167610	60.397291
339.028190	60.419284
343.959469	60.441596
348.962474	60.464233
354.038251	60.487200
359.187855	60.510500
364.412363	60.532960
369.712863	60.555601
375.090460	60.577947
380.546277	60.598415
386.081450	60.619180
391.697134	60.640248
397.394500	60.661622
403.174736	60.683307
409.039048	60.707314
414.988657	60.733655
421.024807	60.756160
427.148753	60.763729
433.361775	60.771407
439.665167	60.779198
446.060244	60.787101
452.548340	60.795120
459.130807	60.803255
465.809019	60.811508
472.584367	60.810417
479.458265	60.802808
486.432146	60.795087
493.507464	60.787254
500.685695	60.779308
507.968337	60.771246
515.356906	60.763066
522.852945	60.754768
530.458016	60.747569
538.173706	60.740303
546.001623	60.732931
553.943399	60.725451
562.000691	60.717863
570.175180	60.710164
578.468569	60.702354
586.882588	60.694430
595.418991	60.668889
604.079560	60.642372
612.866100	60.612459
621.780442	60.580683
630.824447	60.563503
640.000000	60.550500
649.309014	60.537308
658.753431	60.523924
668.335221	60.502585
678.056380	60.451245
687.918938	60.425075
697.924949	60.398524
708.076501	60.383932
718.375711	60.372849
728.824726	60.361605
739.425726	60.350197
750.180921	60.338624
761.092554	60.322344
772.162900	60.299852
783.394268	60.277033
794.789000	60.264791
806.349472	60.255741
818.078095	60.246559
829.977315	60.237243
842.049613	60.227792
854.297507	60.218203
866.723550	60.218696
879.330334	60.244953
892.120489	60.271592
905.096680	60.232245
918.261614	60.229481
931.618037	60.268321
945.168733	60.307727
958.916529	60.347706
972.864291	60.388266
987.014928	60.439780
1001.371391	60.512616
1015.936673	60.565503
1030.713812	60.649930
1045.705890	60.741053
1060.916032	60.833501
1076.347412	60.927293
1092.003245	61.017814
1107.886798	61.097000
1124.001383	61.206353
1140.350359	61.322357
1156.937137	61.431328
1173.765175	61.541885
1190.837983	61.654049
1208.159120	61.753169
1225.732199	61.862538
1243.560885	61.971930
1261.648894	62.080179
1280.000000	62.179515
1298.618029	62.279392
1317.506863	62.380722
1336.670442	62.483526
1356.112761	62.567780
1375.837875	62.668160
1395.849898	62.766160
1416.153002	62.887429
1436.751422	62.997215
1457.649452	63.108599
1478.851452	63.221602
1500.361842	63.303095
1522.185107	63.412504
1544.325799	63.512534
1566.788535	63.653549
1589.577999	63.778581
1612.698944	63.905432
1636.156190	64.034128
1659.954630	64.129027
1684.099226	64.281625
1708.595013	64.408061
1733.447100	64.548732
1758.660669	64.725892
1784.240977	64.905630
1810.193360	65.026624
1836.523229	65.231825
1863.236074	65.390185
1890.337467	65.583473
1917.833058	65.808742
1945.728583	66.037288
1974.029857	66.204720
